z,RA,Dec,Chi,dl_FLRW,dl_Lan,rel_Corr
0.05,230.0,20.0,148.13724698004881,155.54410932905125,155.7771278141199,0.0014980862089458912
0.05,230.0,25.0,148.13724698004881,155.54410932905125,155.79073761139804,0.001585584201231651
0.05,230.0,30.0,148.13724698004881,155.54410932905125,155.8026985525514,0.001662481624122983
0.05,230.0,35.0,148.13724698004881,155.54410932905125,155.8128727687821,0.0017278921129844575
0.05,230.0,40.0,148.13724698004881,155.54410932905125,155.82114573003815,0.0017810793490150565
0.05,230.0,45.0,148.13724698004881,155.54410932905125,155.82742482318548,0.0018214479182549477
0.05,230.0,50.0,148.13724698004881,155.54410932905125,155.8316384853994,0.0018485377401202291
0.05,230.0,55.0,148.13724698004881,155.54410932905125,155.83373559004423,0.0018620201191950482
0.05,230.0,60.0,148.13724698004881,155.54410932905125,155.83368487920035,0.0018616940969233898
0.05,230.0,65.0,148.13724698004881,155.54410932905125,155.8314742978813,0.0018474821712607314
0.05,230.0,70.0,148.13724698004881,155.54410932905125,155.82711012318052,0.0018194246979201104
0.05,230.0,75.0,148.13724698004881,155.54410932905125,155.82061580547867,0.0017776724404424474
0.05,230.0,80.0,148.13724698004881,155.54410932905125,155.81203045648743,0.0017224768497622334
0.05,230.0,85.0,148.13724698004881,155.54410932905125,155.80140694539148,0.0016541778242203764
0.05,240.0,-90.0,148.13724698004881,155.54410932905125,155.75037939679618,0.001326119443768663
0.05,240.0,-85.0,148.13724698004881,155.54410932905125,155.7673958174784,0.0014355187695008055
0.05,240.0,-80.0,148.13724698004881,155.54410932905125,155.78469627820468,0.0015467442013149734
0.05,240.0,-75.0,148.13724698004881,155.54410932905125,155.8022401038372,0.0016595342369402184
0.05,240.0,-70.0,148.13724698004881,155.54410932905125,155.8198115562396,0.001772501886298339
0.05,240.0,-65.0,148.13724698004881,155.54410932905125,155.83676095636923,0.0018814703339159187
0.05,240.0,-60.0,148.13724698004881,155.54410932905125,155.8514975201261,0.001976212358029987
0.05,240.0,-55.0,148.13724698004881,155.54410932905125,155.8606963374808,0.0020353519641159628
0.05,240.0,-50.0,148.13724698004881,155.54410932905125,155.85873077892504,0.0020227153007011333
0.05,240.0,-45.0,148.13724698004881,155.54410932905125,155.83914997114084,0.00189682941618464
0.05,240.0,-40.0,148.13724698004881,155.54410932905125,155.7997900021121,0.0016437824239295057
0.05,240.0,-35.0,148.13724698004881,155.54410932905125,155.74709442734337,0.0013050002289877957
0.05,240.0,-30.0,148.13724698004881,155.54410932905125,155.6923980153565,0.0009533545625411644
0.05,240.0,-25.0,148.13724698004881,155.54410932905125,155.6444264303217,0.0006449431077986803
0.05,240.0,-20.0,148.13724698004881,155.54410932905125,155.6066864293626,0.0004023109623456313
0.05,240.0,-15.0,148.13724698004881,155.54410932905125,155.57918901250136,0.000225528845813736
0.05,240.0,-10.0,148.13724698004881,155.54410932905125,155.56056872958442,0.00010581821840858903
0.05,240.0,-5.0,148.13724698004881,155.54410932905125,155.5492317442785,3.29322354239692e-05
0.05,240.0,0.0,148.13724698004881,155.54410932905125,155.5437725841229,-2.1649481281635895e-06
0.05,240.0,5.0,148.13724698004881,155.54410932905125,155.54305890237382,-6.753239849174255e-06
0.05,240.0,10.0,148.13724698004881,155.54410932905125,155.54620311800346,1.3461062339379676e-05
0.05,240.0,15.0,148.13724698004881,155.54410932905125,155.55250914315877,5.400277865709785e-05
0.05,240.0,20.0,148.13724698004881,155.54410932905125,155.5614230917815,0.0001113109509896038
0.05,240.0,25.0,148.13724698004881,155.54410932905125,155.57249465061633,0.0001824904953812147
0.05,240.0,30.0,148.13724698004881,155.54410932905125,155.5853486797737,0.0002651296207893691
0.05,240.0,35.0,148.13724698004881,155.54410932905125,155.5996649095779,0.0003571692992187933
0.05,240.0,40.0,148.13724698004881,155.54410932905125,155.61516361233436,0.00045681114887350754
0.05,240.0,45.0,148.13724698004881,155.54410932905125,155.63159555516444,0.0005624528404872428
0.05,240.0,50.0,148.13724698004881,155.54410932905125,155.64873497211693,0.0006726429147139405
0.05,240.0,55.0,148.13724698004881,155.54410932905125,155.66637462400436,0.0007860490215959549
0.05,240.0,60.0,148.13724698004881,155.54410932905125,155.6843222301613,0.0009014349801794578
0.05,240.0,65.0,148.13724698004881,155.54410932905125,155.70239766406678,0.0010176427490459267
0.05,240.0,70.0,148.13724698004881,155.54410932905125,155.72043030278272,0.0011335753857348765
0.05,240.0,75.0,148.13724698004881,155.54410932905125,155.73825578423728,0.0012481761991726926
0.05,240.0,80.0,148.13724698004881,155.54410932905125,155.75571109416103,0.0013603971633674727
0.05,240.0,85.0,148.13724698004881,155.54410932905125,155.77262624979238,0.00146914545158188
0.05,250.0,-90.0,148.13724698004881,155.54410932905125,155.75037939679618,0.001326119443768663
0.05,250.0,-85.0,148.13724698004881,155.54410932905125,155.7946257788704,0.0016105814029201435
0.05,250.0,-80.0,148.13724698004881,155.54410932905125,155.8419065536123,0.0019145516075512502
0.05,250.0,-75.0,148.13724698004881,155.54410932905125,155.89245412147093,0.0022395241704895857
0.05,250.0,-70.0,148.13724698004881,155.54410932905125,155.9463749770153,0.0025861837500579907
0.05,250.0,-65.0,148.13724698004881,155.54410932905125,156.00327099319549,0.0029519707697377084
0.05,250.0,-60.0,148.13724698004881,155.54410932905125,156.06134975876174,0.003325361737848171
0.05,250.0,-55.0,148.13724698004881,155.54410932905125,156.11562229882185,0.0036742823128167864
0.05,250.0,-50.0,148.13724698004881,155.54410932905125,156.15523509270412,0.00392895472730532
0.05,250.0,-45.0,148.13724698004881,155.54410932905125,156.16252703143624,0.003975834925877788
0.05,250.0,-40.0,148.13724698004881,155.54410932905125,156.1203976230916,0.003704983085031139
0.05,250.0,-35.0,148.13724698004881,155.54410932905125,156.02825033214123,0.003112564051305723
0.05,250.0,-30.0,148.13724698004881,155.54410932905125,155.90704308111845,0.0023333172412167
0.05,250.0,-25.0,148.13724698004881,155.54410932905125,155.78326654930044,0.0015375524105719794
0.05,250.0,-20.0,148.13724698004881,155.54410932905125,155.6736558134418,0.000832860112474463
0.05,250.0,-15.0,148.13724698004881,155.54410932905125,155.58391292918552,0.00025589911637250205
0.05,250.0,-10.0,148.13724698004881,155.54410932905125,155.51366137746004,-0.00019575123559849284
0.05,250.0,-5.0,148.13724698004881,155.54410932905125,155.46041209778917,-0.00053809322399355
0.05,250.0,0.0,148.13724698004881,155.54410932905125,155.42142396839574,-0.0007887496426879458
0.05,250.0,5.0,148.13724698004881,155.54410932905125,155.39432554203978,-0.0009629666315078122
0.05,250.0,10.0,148.13724698004881,155.54410932905125,155.37722255611502,-0.001072922489036104
0.05,250.0,15.0,148.13724698004881,155.54410932905125,155.3686384767815,-0.0011281099170301347
0.05,250.0,20.0,148.13724698004881,155.54410932905125,155.36742123320818,-0.001135935630126049
0.05,250.0,25.0,148.13724698004881,155.54410932905125,155.37265868349655,-0.00110226382917537
0.05,250.0,30.0,148.13724698004881,155.54410932905125,155.38361221713595,-0.0010318430740168501
0.05,250.0,35.0,148.13724698004881,155.54410932905125,155.39966737746312,-0.0009286237338796989
0.05,250.0,40.0,148.13724698004881,155.54410932905125,155.42029791839119,-0.0007959890682722174
0.05,250.0,45.0,148.13724698004881,155.54410932905125,155.44503979431798,-0.0006369224470190323
0.05,250.0,50.0,148.13724698004881,155.54410932905125,155.47347228473356,-0.0004541287009992927
0.05,250.0,55.0,148.13724698004881,155.54410932905125,155.50520415115412,-0.0002501231198337325
0.05,250.0,60.0,148.13724698004881,155.54410932905125,155.53986324358,-2.729827242954491e-05
0.05,250.0,65.0,148.13724698004881,155.54410932905125,155.57708828583117,0.00021202318057670473
0.05,250.0,70.0,148.13724698004881,155.54410932905125,155.61652166658467,0.00046554214007690173
0.05,250.0,75.0,148.13724698004881,155.54410932905125,155.65780191446134,0.0007309346904907899
0.05,250.0,80.0,148.13724698004881,155.54410932905125,155.70055405410687,0.001005790098579935
0.05,250.0,85.0,148.13724698004881,155.54410932905125,155.74437504331254,0.0012875171880512343
0.05,260.0,-90.0,148.13724698004881,155.54410932905125,155.75037939679618,0.001326119443768663
0.05,260.0,-85.0,148.13724698004881,155.54410932905125,155.82084040947956,0.0017791164295581476
0.05,260.0,-80.0,148.13724698004881,155.54410932905125,155.8977666206693,0.0022736784642218007
0.05,260.0,-75.0,148.13724698004881,155.54410932905125,155.98190732931795,0.0028146228240669177
0.05,260.0,-70.0,148.13724698004881,155.54410932905125,156.07412806338118,0.003407514026832567
0.05,260.0,-65.0,148.13724698004881,155.54410932905125,156.17512307979322,0.004056815481241165
0.05,260.0,-60.0,148.13724698004881,155.54410932905125,156.2845720360893,0.004760467691332435
0.05,260.0,-55.0,148.13724698004881,155.54410932905125,156.3990524484057,0.005496467356059374
0.05,260.0,-50.0,148.13724698004881,155.54410932905125,156.5077763768956,0.0061954583301237955
0.05,260.0,-45.0,148.13724698004881,155.54410932905125,156.58677858082893,0.006703367014509875
0.05,260.0,-40.0,148.13724698004881,155.54410932905125,154.89965689252023,-0.004143213390149669
0.05,260.0,-35.0,148.13724698004881,155.54410932905125,154.84966998820423,-0.0044645814222250115
0.05,260.0,-30.0,148.13724698004881,155.54410932905125,154.86640136417168,-0.004357014661647534
0.05,260.0,-25.0,148.13724698004881,155.54410932905125,156.12740835245373,0.003750055376051096
0.05,260.0,-20.0,148.13724698004881,155.54410932905125,155.91476449527667,0.0023829585564136106
0.05,260.0,-15.0,148.13724698004881,155.54410932905125,155.72973364472816,0.0011933869850655934
0.05,260.0,-10.0,148.13724698004881,155.54410932905125,155.57907994752208,0.0002248276622090136
0.05,260.0,-5.0,148.13724698004881,155.54410932905125,155.46081688745468,-0.0005354908132223877
0.05,260.0,0.0,148.13724698004881,155.54410932905125,155.3703410145537,-0.0011171642259364114
0.05,260.0,5.0,148.13724698004881,155.54410932905125,155.30302907525032,-0.0015499156788440444
0.05,260.0,10.0,148.13724698004881,155.54410932905125,155.25501266166165,-0.0018586153383540953
0.05,260.0,15.0,148.13724698004881,155.54410932905125,155.22325100328743,-0.002062812453315407
0.05,260.0,20.0,148.13724698004881,155.54410932905125,155.20539555747004,-0.0021776059089750393
0.05,260.0,25.0,148.13724698004881,155.54410932905125,155.19962536373248,-0.0022147027412655843
0.05,260.0,30.0,148.13724698004881,155.54410932905125,155.20450612402806,-0.0021833241161499507
0.05,260.0,35.0,148.13724698004881,155.54410932905125,155.21888186193647,-0.0020909018574709697
0.05,260.0,40.0,148.13724698004881,155.54410932905125,155.24179491282743,-0.0019435928337490785
0.05,260.0,45.0,148.13724698004881,155.54410932905125,155.27242754793983,-0.001746654259575355
0.05,260.0,50.0,148.13724698004881,155.54410932905125,155.3100592657421,-0.0015047182713557115
0.05,260.0,55.0,148.13724698004881,155.54410932905125,155.35403513965954,-0.0012219954211806737
0.05,260.0,60.0,148.13724698004881,155.54410932905125,155.40374180752602,-0.0009024290417085327
0.05,260.0,65.0,148.13724698004881,155.54410932905125,155.45858853446967,-0.0005498169937163644
0.05,260.0,70.0,148.13724698004881,155.54410932905125,155.51799125555306,-0.00016791425667524968
0.05,260.0,75.0,148.13724698004881,155.54410932905125,155.58135760001608,0.00023947079143964254
0.05,260.0,80.0,148.13724698004881,155.54410932905125,155.64807055832762,0.0006683713688987168
0.05,260.0,85.0,148.13724698004881,155.54410932905125,155.71746752530416,0.001114527557492885
0.05,270.0,-90.0,148.13724698004881,155.54410932905125,155.75037939679618,0.001326119443768663
0.05,270.0,-85.0,148.13724698004881,155.54410932905125,155.84508269669095,0.001934971172730082
0.05,270.0,-80.0,148.13724698004881,155.54410932905125,155.94982844781177,0.0026083862674747657
0.05,270.0,-75.0,148.13724698004881,155.54410932905125,156.06588177208752,0.003354498253177045
0.05,270.0,-70.0,148.13724698004881,155.54410932905125,156.1949165302785,0.0041840684551446745
0.05,270.0,-65.0,148.13724698004881,155.54410932905125,156.33894289126223,0.0051100203385364435
0.05,270.0,-60.0,148.13724698004881,155.54410932905125,156.4998563326302,0.006144540013129421
0.05,270.0,-55.0,148.13724698004881,155.54410932905125,156.67797746427814,0.007289688694209476
0.05,270.0,-50.0,148.13724698004881,155.54410932905125,156.8682673734913,0.00851307098772094
0.05,270.0,-45.0,148.13724698004881,155.54410932905125,157.05246080434614,0.009697258750596464
0.05,270.0,-40.0,148.13724698004881,155.54410932905125,154.76536164412855,-0.005006603517689471
0.05,270.0,-35.0,148.13724698004881,155.54410932905125,154.65287828381275,-0.005729764046243019
0.05,270.0,-30.0,148.13724698004881,155.54410932905125,154.6035987750986,-0.006046584200517895
0.05,270.0,-25.0,148.13724698004881,155.54410932905125,154.61889951364884,-0.005948215071553402
0.05,270.0,-20.0,148.13724698004881,155.54410932905125,154.6983534353538,-0.005437402273513818
0.05,270.0,-15.0,148.13724698004881,155.54410932905125,154.83973865410584,-0.004528430411050233
0.05,270.0,-10.0,148.13724698004881,155.54410932905125,155.8413981762869,0.0019112832271053503
0.05,270.0,-5.0,148.13724698004881,155.54410932905125,155.61320554988632,0.0004442226782686751
0.05,270.0,0.0,148.13724698004881,155.54410932905125,155.43614900735415,-0.0006940817120158568
0.05,270.0,5.0,148.13724698004881,155.54410932905125,155.30212932362141,-0.0015557002221018741
0.05,270.0,10.0,148.13724698004881,155.54410932905125,155.20343011379816,-0.0021902418337964575
0.05,270.0,15.0,148.13724698004881,155.54410932905125,155.1337517788846,-0.00263820694937758
0.05,270.0,20.0,148.13724698004881,155.54410932905125,155.0882181372801,-0.00293094475732741
0.05,270.0,25.0,148.13724698004881,155.54410932905125,155.0631057869758,-0.0030923931748382386
0.05,270.0,30.0,148.13724698004881,155.54410932905125,155.05555534000254,-0.003140935334395654
0.05,270.0,35.0,148.13724698004881,155.54410932905125,155.06333448469684,-0.0030909228670135446
0.05,270.0,40.0,148.13724698004881,155.54410932905125,155.084659599482,-0.0029538227551729403
0.05,270.0,45.0,148.13724698004881,155.54410932905125,155.11806548671169,-0.0027390548197377897
0.05,270.0,50.0,148.13724698004881,155.54410932905125,155.16231076310473,-0.002454599969059753
0.05,270.0,55.0,148.13724698004881,155.54410932905125,155.21630853339363,-0.0021074459011762585
0.05,270.0,60.0,148.13724698004881,155.54410932905125,155.27907459199926,-0.0017039201175488856
0.05,270.0,65.0,148.13724698004881,155.54410932905125,155.34968753226718,-0.001249946382558035
0.05,270.0,70.0,148.13724698004881,155.54410932905125,155.42725661083765,-0.000751251324898488
0.05,270.0,75.0,148.13724698004881,155.54410932905125,155.51089404628212,-0.0002135425308770576
0.05,270.0,80.0,148.13724698004881,155.54410932905125,155.59968865917898,0.000357321986460798
0.05,270.0,85.0,148.13724698004881,155.54410932905125,155.69267734356202,0.0009551503760033682
0.05,280.0,-90.0,148.13724698004881,155.54410932905125,155.75037939679618,0.001326119443768663
0.05,280.0,-85.0,148.13724698004881,155.54410932905125,155.86644836962702,0.0020723320347275846
0.05,280.0,-80.0,148.13724698004881,155.54410932905125,155.99573087656847,0.002903495024435965
0.05,280.0,-75.0,148.13724698004881,155.54410932905125,156.13976143173386,0.0038294738724083473
0.05,280.0,-70.0,148.13724698004881,155.54410932905125,156.3006662715447,0.004863938247208044
0.05,280.0,-65.0,148.13724698004881,155.54410932905125,156.48127570119973,0.006025084306895421
0.05,280.0,-60.0,148.13724698004881,155.54410932905125,156.68508581024747,0.007335388566740808
0.05,280.0,-55.0,148.13724698004881,155.54410932905125,156.91570860173624,0.008818072755062713
0.05,280.0,-50.0,148.13724698004881,155.54410932905125,157.17490097803446,0.010484432075362426
0.05,280.0,-45.0,148.13724698004881,155.54410932905125,157.45721225405006,0.012299423830649156
0.05,280.0,-40.0,148.13724698004881,155.54410932905125,154.71699402346584,-0.0053175611031057906
0.05,280.0,-35.0,148.13724698004881,155.54410932905125,154.5442233935969,-0.0064283111701717854
0.05,280.0,-30.0,148.13724698004881,155.54410932905125,154.42949287876834,-0.00716591875507763
0.05,280.0,-25.0,148.13724698004881,155.54410932905125,154.37602570043947,-0.007509661623640825
0.05,280.0,-20.0,148.13724698004881,155.54410932905125,154.38531890018936,-0.007449915228936702
